"m/z","RT","intensity","traceID","envelopeID"
"659.11499","2383.87","1.817084","0","0"
"659.115112","2394.59","4.471997","0","0"
"659.116028","2430.83","1.273053","0","0"
"659.116089","2410.18","3.414722","0","0"
"659.117065","2423.05","1.856977","0","0"
"659.117188","2435.44","3.090128","0","0"
"659.117676","2451.34","6.002551","0","0"
"659.118774","2456.12","3.826386","0","0"
"659.119812","2418.23","1.566827","0","0"
"659.120178","2427.74","1.443519","0","0"
"659.120178","2432.37","1.601652","0","0"
"659.1203","2426.2","2.187042","0","0"
"659.123352","2416.61","2.437304","0","0"
"659.124084","2391.54","5.386","0","0"
"659.125","2433.9","1.730052","0","0"
"659.125122","2414.99","3.839116","0","0"
"659.126587","2470.57","2.009326","0","0"
"659.126953","2459.31","6.006209","0","0"
"659.128662","2467.31","3.661414","0","0"
"659.129883","2454.52","7.276052","0","0"
"659.130615","2385.4","4.243556","0","0"
"659.132385","2441.68","1.149024","0","0"
"659.132446","2400.79","2.066272","0","0"
"659.13324","2402.34","1.095338","0","0"
"659.134521","2421.45","2.916069","0","0"
"659.135437","2390.01","2.930599","0","0"
"659.135925","2411.78","3.053172","0","0"
"659.136597","2393.07","2.538877","0","0"
"659.136719","2446.52","1.256746","0","0"
"659.136963","2443.28","4.265306","0","0"
"659.137878","2477.12","1.967627","0","0"
"659.137939","2468.94","1.215038","0","0"
"659.139587","2386.94","1.450792","0","0"
"659.140259","2462.51","2.854442","0","0"
"659.140808","2438.53","4.47568","0","0"
"659.141174","2396.13","2.999506","0","0"
"659.14209","2429.29","1.458051","0","0"
"659.144165","2449.74","6.397976","0","0"
"659.145203","2456.12","4.000568","0","0"
"659.145691","2448.13","1.90345","0","0"
"659.14624","2436.98","3.982443","0","0"
"659.148254","2423.05","3.714748","0","0"
"659.148254","2426.2","4.738679","0","0"
"659.150513","2473.84","2.332168","0","0"
"659.150757","2457.71","1.022818","0","0"
"659.151001","2464.11","2.881656","0","0"
"659.151062","2383.87","7.874262","0","0"
"659.153809","2432.37","4.00423","0","0"
"659.159241","2433.9","1.153395","0","0"
"659.161072","2427.74","7.584123","0","0"
"659.16333","2438.53","2.607851","0","0"
"659.164246","2386.94","4.644416","0","0"
"659.165039","2451.34","4.490288","0","0"
"659.165344","2441.68","1.189674","0","0"
"659.16925","2468.94","1.755134","0","0"
"659.170593","2391.54","13.797334","0","0"
"659.171204","2477.12","1.441393","0","0"
"659.173157","2473.84","1.47876","0","0"
"659.177002","2399.24","26.508514","0","0"
"659.177185","2390.01","21.573929","0","0"
"659.177979","2400.79","21.829697","0","0"
"659.177979","2436.98","3.540042","0","0"
"659.17804","2405.47","25.896652","0","0"
"659.178406","2393.07","35.788502","0","0"
"659.17865","2403.9","23.877083","0","0"
"659.178894","2475.48","6.479791","0","0"
"659.17926","2402.34","19.335939","0","0"
"659.17926","2411.78","13.510933","0","0"
"659.179565","2385.4","8.204473","0","0"
"659.179565","2397.68","30.554644","0","0"
"659.179626","2388.47","18.130146","0","0"
"659.181274","2414.99","14.57005","0","0"
"659.18158","2433.9","5.473282","0","0"
"659.183044","2394.59","38.839134","0","0"
"659.183105","2407.03","17.627756","0","0"
"659.183105","2410.18","10.653515","0","0"
"659.18396","2386.94","8.128352","0","0"
"659.184143","2396.13","24.2689","0","0"
"659.184448","2416.61","17.758284","0","0"
"659.184692","2408.61","22.977665","0","0"
"659.184814","2413.38","19.21093","0","0"
"659.185913","2456.12","7.125419","0","0"
"659.186157","2465.7","9.635359","0","0"
"659.187012","2418.23","24.860182","0","0"
"659.187744","2452.93","7.381156","0","0"
"659.188232","2462.51","6.345989","0","0"
"659.188538","2457.71","6.307549","0","0"
"659.188721","2446.52","5.172268","0","0"
"659.189331","2464.11","6.44902","0","0"
"659.189392","2443.28","4.958992","0","0"
"659.190308","2426.2","18.590847","0","0"
"659.190796","2430.83","14.867599","0","0"
"659.190918","2459.31","3.677893","0","0"
"659.19165","2440.09","9.245541","0","0"
"659.191833","2468.94","1.209648","0","0"
"659.192139","2421.45","16.250982","0","0"
"659.192261","2448.13","7.584315","0","0"
"659.192444","2419.85","9.079412","0","0"
"659.193481","2470.57","6.306855","0","0"
"659.193542","2441.68","4.758798","0","0"
"659.193542","2467.31","9.615504","0","0"
"659.193665","2477.12","3.389561","0","0"
"659.194092","2424.65","23.098299","0","0"
"659.194214","2449.74","3.52556","0","0"
"659.194275","2432.37","10.027213","0","0"
"659.195435","2423.05","21.953178","0","0"
"659.19574","2383.87","4.240124","0","0"
"659.197571","2473.84","1.745384","0","0"
"659.198059","2427.74","7.889391","0","0"
"659.200317","2391.54","4.921311","0","0"
"659.201904","2429.29","21.616295","0","0"
"659.202148","2435.44","5.665625","0","0"
"659.206604","2438.53","3.503471","0","0"
"659.207581","2436.98","1.327544","0","0"
"659.210388","2460.91","2.539017","0","0"
"659.213257","2444.89","2.529957","0","0"
"659.213318","2399.24","2.536129","0","0"
"659.214111","2464.11","1.235059","0","0"
"659.214355","2472.19","3.919155","0","0"
"659.216919","2410.18","1.996768","0","0"
"659.222046","2465.7","2.597082","0","0"
"659.227234","2427.74","3.614535","0","0"
"659.227417","2448.13","2.82561","0","0"
"659.228027","2435.44","1.545198","0","0"
"659.228149","2446.52","3.49482","0","0"
"659.229126","2462.51","3.748739","0","0"
"659.23053","2383.87","3.028728","0","0"
"659.230774","2456.12","3.473062","0","0"
"659.23175","2416.61","5.57143","0","0"
"659.232239","2386.94","6.387559","0","0"
"659.232605","2388.47","2.878213","0","0"
"659.233276","2433.9","4.610179","0","0"
"659.233765","2475.48","1.230723","0","0"
"659.234253","2402.34","8.387986","0","0"
"659.235168","2390.01","8.403969","0","0"
"659.235229","2443.28","2.807479","0","0"
"659.235535","2385.4","10.188901","0","0"
"659.235535","2396.13","4.73355","0","0"
"659.235962","2452.93","4.561254","0","0"
"659.236511","2410.18","2.398337","0","0"
"659.236816","2393.07","10.138146","0","0"
"659.237","2423.05","6.697721","0","0"
"659.238037","2418.23","7.682511","0","0"
"659.238403","2397.68","13.841569","0","0"
"659.23877","2413.38","6.122796","0","0"
"659.239441","2451.34","8.631023","0","0"
"659.239441","2467.31","2.187233","0","0"
"659.239929","2407.03","6.169958","0","0"
"659.240417","2403.9","19.757706","0","0"
"659.240662","2414.99","6.704974","0","0"
"659.240967","2460.91","3.643574","0","0"
"659.241516","2454.52","7.715129","0","0"
"659.241638","2394.59","7.2364","0","0"
"659.241882","2424.65","6.217134","0","0"
"659.242798","2457.71","6.716943","0","0"
"659.243591","2473.84","4.450655","0","0"
"659.243896","2430.83","7.084076","0","0"
"659.243958","2399.24","7.075355","0","0"
"659.244446","2444.89","2.537265","0","0"
"659.244873","2472.19","1.023251","0","0"
"659.247253","2405.47","12.452436","0","0"
"659.247437","2400.79","15.958252","0","0"
"659.248108","2459.31","1.001129","0","0"
"659.248291","2438.53","3.910199","0","0"
"659.248474","2429.29","3.286322","0","0"
"659.250183","2432.37","4.347297","0","0"
"659.251343","2419.85","5.488084","0","0"
"659.251709","2426.2","8.019917","0","0"
"659.251831","2383.87","2.725898","0","0"
"659.252197","2470.57","1.902146","0","0"
"659.252258","2421.45","4.878704","0","0"
"659.252502","2388.47","2.180007","0","0"
"659.25293","2433.9","6.041257","0","0"
"659.254761","2436.98","4.469519","0","0"
"659.255676","2386.94","5.517139","0","0"
"659.255737","2391.54","16.799789","0","0"
"659.255981","2462.51","2.094765","0","0"
"659.256104","2408.61","6.300618","0","0"
"659.259216","2443.28","4.265707","0","0"
"659.262024","2385.4","4.243968","0","0"
"659.264099","2435.44","8.756313","0","0"
"659.267944","2440.09","4.193175","0","0"
"659.268005","2418.23","5.328547","0","0"
"659.268494","2432.37","6.364172","0","0"
"659.269592","2464.11","13.705829","0","0"
"659.272278","2394.59","3.491324","0","0"
"659.273071","2456.12","12.825156","0","0"
"659.273132","2396.13","12.45268","0","0"
"659.273193","2397.68","5.571597","0","0"
"659.273193","2451.34","7.769788","0","0"
"659.275574","2452.93","3.710046","0","0"
"659.27594","2411.78","28.48015","0","0"
"659.2771","2388.47","1.153502","0","0"
"659.277527","2383.87","6.784606","0","0"
"659.277588","2446.52","11.951777","0","0"
"659.278259","2414.99","5.438866","0","0"
"659.278442","2399.24","4.231322","0","0"
"659.279846","2459.31","6.518369","0","0"
"659.28009","2465.7","6.960889","0","0"
"659.280823","2407.03","3.64333","0","0"
"659.281067","2413.38","11.959486","0","0"
"659.282654","2393.07","12.019271","0","0"
"659.282898","2441.68","9.619673","3484","1"
"659.283386","2390.01","9.142811","0","0"
"659.283386","2470.57","1.12848","0","0"
"659.283813","2457.71","16.537224","0","0"
"659.283936","2462.51","8.402806","0","0"
"659.285339","2410.18","19.979712","0","0"
"659.285828","2448.13","18.798529","0","0"
"659.286682","2467.31","8.997754","0","0"
"659.28772","2472.19","10.867667","0","0"
"659.288513","2402.34","7.664661","0","0"
"659.289673","2454.52","7.547158","0","0"
"659.291138","2444.89","9.973158","0","0"
"659.291382","2460.91","14.580291","0","0"
"659.291687","2475.48","19.114613","0","0"
"659.292053","2416.61","21.590275","3484","1"
"659.292236","2468.94","17.242868","0","0"
"659.292603","2473.84","14.128742","0","0"
"659.29303","2408.61","5.464697","0","0"
"659.296387","2438.53","12.198229","3484","1"
"659.297119","2443.28","5.716792","3484","1"
"659.298889","2477.12","17.366255","0","0"
"659.299805","2394.59","4.487118","0","0"
"659.300232","2436.98","28.986801","3484","1"
"659.300415","2419.85","32.774967","3484","1"
"659.300842","2432.37","39.463207","3484","1"
"659.301086","2433.9","29.065077","3484","1"
"659.301819","2430.83","46.068401","3484","1"
"659.302368","2386.94","7.258467","0","0"
"659.302551","2427.74","57.579597","3484","1"
"659.303223","2449.74","15.877231","0","0"
"659.30365","2418.23","14.939216","3484","1"
"659.30365","2435.44","18.285919","3484","1"
"659.303711","2459.31","11.537095","0","0"
"659.303894","2452.93","7.702866","0","0"
"659.304504","2424.65","62.515434","3484","1"
"659.304565","2423.05","68.235428","3484","1"
"659.305054","2429.29","61.725986","3484","1"
"659.305237","2441.68","7.960442","3484","1"
"659.306396","2426.2","78.744263","3484","1"
"659.307556","2421.45","45.025581","3484","1"
"659.308228","2440.09","21.342087","3484","1"
"659.309143","2451.34","1.898967","0","0"
"659.309631","2414.99","2.282031","0","0"
"659.309692","2470.57","2.198233","0","0"
"659.311462","2403.9","4.502025","0","0"
"659.312134","2456.12","2.250832","0","0"
"659.313171","2464.11","9.984589","0","0"
"659.313477","2465.7","2.769198","0","0"
"659.315796","2407.03","14.250525","0","0"
"659.318359","2462.51","4.51075","0","0"
"659.320435","2446.52","1.819179","0","0"
"659.322693","2405.47","16.59935","0","0"
"659.324829","2397.68","32.169449","3499","3"
"659.326782","2396.13","44.680027","3499","3"
"659.327026","2399.24","25.815054","3499","3"
"659.328979","2402.34","11.363138","3499","3"
"659.329712","2408.61","2.082189","0","0"
"659.3302","2400.79","26.161182","3499","3"
"659.330566","2414.99","1.490905","0","0"
"659.331909","2433.9","5.181914","0","0"
"659.333313","2390.01","50.09407","3499","3"
"659.333374","2391.54","50.150291","3499","3"
"659.333618","2393.07","37.374275","3499","3"
"659.334229","2438.53","3.312306","0","0"
"659.334351","2383.87","50.861259","3499","3"
"659.335571","2388.47","51.784195","3499","3"
"659.335876","2386.94","50.533455","3499","3"
"659.336182","2429.29","4.019301","0","0"
"659.336243","2394.59","33.170429","3499","3"
"659.336731","2385.4","63.901482","3499","3"
"659.342712","2403.9","11.533819","0","0"
"659.346802","2426.2","6.197661","0","0"
"659.348755","2414.99","1.640018","0","0"
"659.350403","2430.83","12.760044","0","0"
"659.353271","2410.18","5.537518","0","0"
"659.354248","2413.38","1.396615","0","0"
"659.354858","2433.9","3.453453","0","0"
"659.35498","2416.61","4.318283","0","0"
"659.35553","2475.48","23.191225","0","0"
"659.355774","2470.57","20.769693","0","0"
"659.356201","2408.61","2.405089","0","0"
"659.356201","2472.19","30.810862","0","0"
"659.356506","2477.12","18.379211","0","0"
"659.356567","2465.7","20.907581","0","0"
"659.357605","2467.31","18.999439","0","0"
"659.357849","2473.84","25.446049","0","0"
"659.35791","2468.94","26.827812","0","0"
"659.359985","2446.52","33.745678","0","0"
"659.360413","2457.71","66.364868","0","0"
"659.360535","2449.74","70.611107","0","0"
"659.360657","2451.34","64.26461","0","0"
"659.361084","2441.68","16.173681","0","0"
"659.361084","2448.13","68.67762","0","0"
"659.361633","2464.11","18.638609","0","0"
"659.361755","2456.12","76.43145","0","0"
"659.361877","2444.89","41.577579","0","0"
"659.362","2452.93","70.306358","0","0"
"659.362","2454.52","75.215927","0","0"
"659.362305","2438.53","1.86096","0","0"
"659.362427","2460.91","33.04332","0","0"
"659.362793","2427.74","3.253963","0","0"
"659.363525","2459.31","56.708397","0","0"
"659.363647","2443.28","28.942667","0","0"
"659.364563","2440.09","10.142767","0","0"
"659.364685","2462.51","28.56658","0","0"
"659.364929","2418.23","4.826554","0","0"
"659.365723","2429.29","5.470457","0","0"
"659.365784","2424.65","7.459826","0","0"
"659.366333","2405.47","3.671139","0","0"
"659.366455","2411.78","2.655408","0","0"
"659.367065","2435.44","10.302443","0","0"
"659.367493","2421.45","4.721356","0","0"
"659.367981","2426.2","5.833219","0","0"
"659.36853","2407.03","4.701411","0","0"
"659.369385","2399.24","5.796945","0","0"
"659.370178","2419.85","1.933524","0","0"
"659.371094","2413.38","2.038725","0","0"
"659.374634","2390.01","2.927495","0","0"
"659.376709","2414.99","2.236438","0","0"
"659.379028","2383.87","3.331996","0","0"
"659.379395","2402.34","1.348756","0","0"
"659.38031","2388.47","5.176658","0","0"
"659.380615","2423.05","1.004132","0","0"
"659.380981","2394.59","1.097001","0","0"
"659.382507","2432.37","2.135959","0","0"
"659.384888","2408.61","2.485312","0","0"
"659.385803","2400.79","4.053916","0","0"
"659.386047","2427.74","4.701461","0","0"
"659.387024","2393.07","1.900892","0","0"
"659.38739","2385.4","1.131831","0","0"
"659.391785","2433.9","4.03761","0","0"
"659.392151","2438.53","2.983767","0","0"
"659.395813","2403.9","3.796373","0","0"
"659.398071","2402.34","3.105323","0","0"
"659.399841","2413.38","1.07017","0","0"
"659.399902","2430.83","3.537017","0","0"
"659.400024","2397.68","1.307422","0","0"
"659.400024","2462.51","1.204398","0","0"
"659.40094","2416.61","1.160865","0","0"
"659.401917","2388.47","1.726789","0","0"
"659.4021","2424.65","3.295763","0","0"
"659.405396","2477.12","1.313234","0","0"
"659.406006","2432.37","1.201499","0","0"
"659.407166","2423.05","2.040592","0","0"
"659.408142","2426.2","1.750011","0","0"
"659.410095","2390.01","4.757748","0","0"
"659.410339","2418.23","1.175381","0","0"
"659.412781","2419.85","3.71842","0","0"
"659.41687","2475.48","1.151811","0","0"
"659.417053","2429.29","8.028194","0","0"
"659.418152","2438.53","1.117346","0","0"
"659.423401","2393.07","4.752377","0","0"
"659.423889","2449.74","1.411925","0","0"
"659.427795","2391.54","1.197164","0","0"
"659.429138","2465.7","1.149637","0","0"
"659.429565","2411.78","1.549049","0","0"
"659.429688","2388.47","1.153633","0","0"
"659.432129","2403.9","1.320514","0","0"
"659.43573","2397.68","5.383655","0","0"
"659.43811","2433.9","4.609122","0","0"
"659.439941","2430.83","6.450249","0","0"
"659.441162","2446.52","3.072748","0","0"
"659.441223","2386.94","4.353352","0","0"
"659.442627","2452.93","2.579369","0","0"
"659.445496","2393.07","1.904611","0","0"
"659.446411","2388.47","4.89395","0","0"
"659.447815","2427.74","13.012979","0","0"
"659.448547","2464.11","2.474175","0","0"
"659.448792","2402.34","1.465641","0","0"
"659.449402","2451.34","2.071493","0","0"
"659.450134","2385.4","4.24457","0","0"
"659.450623","2470.57","1.778366","0","0"
"659.451416","2390.01","11.342416","0","0"
"659.451416","2449.74","2.368252","0","0"
"659.451416","2465.7","2.602974","0","0"
"659.451538","2444.89","5.89343","0","0"
"659.451599","2467.31","3.241476","0","0"
"659.452148","2473.84","3.949247","0","0"
"659.452393","2477.12","5.352865","0","0"
"659.45282","2438.53","9.12404","0","0"
"659.452881","2436.98","7.52413","0","0"
"659.453247","2440.09","6.709692","0","0"
"659.453369","2432.37","15.048224","0","0"
"659.453735","2416.61","9.890937","0","0"
"659.453735","2433.9","2.300055","0","0"
"659.454041","2426.2","18.813274","0","0"
"659.454895","2414.99","7.553176","0","0"
"659.4552","2418.23","13.28515","0","0"
"659.455261","2424.65","34.745762","0","0"
"659.455383","2435.44","9.530412","0","0"
"659.455505","2407.03","6.46482","0","0"
"659.455566","2421.45","24.397255","0","0"
"659.45575","2413.38","5.042687","0","0"
"659.456055","2430.83","2.481466","0","0"
"659.456055","2459.31","6.346879","0","0"
"659.45636","2475.48","4.18472","0","0"
"659.456848","2391.54","2.39438","0","0"
"659.457153","2394.59","5.474451","0","0"
"659.457214","2423.05","22.487261","0","0"
"659.458557","2383.87","7.876043","0","0"
"659.459167","2457.71","6.64982","0","0"
"659.459839","2411.78","3.363744","0","0"
"659.460693","2386.94","6.094843","0","0"
